"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"25.07.2022","121,14","122,69","123,64","120,03","50,22M","-1,05%"
"22.07.2022","122,42","125,01","125,50","121,35","51,46M","-1,77%"
"21.07.2022","124,63","123,20","124,85","121,26","60,24M","1,52%"
"20.07.2022","122,77","118,61","123,47","118,32","71,27M","3,86%"
"19.07.2022","118,21","115,70","118,95","114,03","60,99M","3,91%"
"18.07.2022","113,76","115,00","117,24","113,15","59,12M","0,18%"
"15.07.2022","113,55","112,50","115,59","111,59","84,32M","2,64%"
"14.07.2022","110,63","110,24","111,18","107,58","51,16M","0,21%"
"13.07.2022","110,40","107,03","111,78","106,01","61,35M","1,08%"
"12.07.2022","109,22","112,16","113,23","108,34","54,28M","-2,26%"
"11.07.2022","111,75","114,08","114,30","110,87","53,54M","-3,28%"
"08.07.2022","115,54","114,60","116,58","113,69","45,72M","-0,68%"
"07.07.2022","116,33","113,85","116,99","113,49","57,87M","1,75%"
"06.07.2022","114,33","113,21","115,48","112,01","66,96M","0,73%"
"05.07.2022","113,50","107,60","114,08","106,32","76,68M","3,60%"
"01.07.2022","109,56","106,29","109,75","105,85","73,02M","3,15%"
"30.06.2022","106,21","108,11","108,18","102,52","97,68M","-2,49%"
"29.06.2022","108,92","107,38","110,99","106,91","66,38M","1,42%"
"28.06.2022","107,40","113,50","114,85","107,04","75,17M","-5,14%"
"27.06.2022","113,22","117,09","117,98","112,70","62,13M","-2,78%"
"24.06.2022","116,46","112,38","116,71","111,43","69,87M","3,58%"
"23.06.2022","112,44","110,39","113,00","107,93","64,35M","3,20%"
"22.06.2022","108,95","107,43","112,13","107,02","60,04M","0,25%"
"21.06.2022","108,68","108,20","111,63","103,56","70,90M","2,32%"
"17.06.2022","106,22","102,80","106,98","102,51","99,77M","2,47%"
"16.06.2022","103,66","104,47","104,58","102,01","82,19M","-3,72%"
"15.06.2022","107,67","103,86","109,06","103,53","85,01M","5,24%"
