ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-10-20T22:46:04Z,"Android OS 11 API 30 (samsung, SM-M515F)",227846,BR,179.242.39.82,Four Letter Words,All Good Things,A Hope In Hell,spotify:track:5oHqO0ZjkdStQL6N93CmEQ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-20T22:50:12Z,"Android OS 11 API 30 (samsung, SM-M515F)",246910,BR,179.242.39.82,Push Me Down,All Good Things,A Hope In Hell,spotify:track:6sWkd7vFtNVJigeVguVNWU,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T08:38:32Z,"Android OS 11 API 30 (samsung, SM-M515F)",72077,BR,179.242.54.67,A Hope In Hell,All Good Things,A Hope In Hell,spotify:track:3mp0UGqkUQ30oW5M8lKeNh,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,,False
2021-10-21T08:42:33Z,"Android OS 11 API 30 (samsung, SM-M515F)",235230,BR,179.242.54.67,Sirens,All Good Things,A Hope In Hell,spotify:track:1lYGldW5gViprQ5s0mq4UZ,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-21T08:42:41Z,"Android OS 11 API 30 (samsung, SM-M515F)",6457,BR,179.242.54.67,Kingdom,All Good Things,A Hope In Hell,spotify:track:4nocvDvvO1WkfDJAwYSXIC,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2021-10-21T08:42:55Z,"Android OS 11 API 30 (samsung, SM-M515F)",9151,BR,179.242.54.67,Hold On,All Good Things,A Hope In Hell,spotify:track:1Y9QCwhcDVBxTmbs9LfeAF,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-21T08:47:08Z,"Android OS 11 API 30 (samsung, SM-M515F)",250613,BR,179.242.54.67,Lights Out,All Good Things,A Hope In Hell,spotify:track:40ik6CxHA9nmQEdJnCNfA8,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-21T08:52:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",339867,BR,179.242.54.67,A Hope In Hell,All Good Things,A Hope In Hell,spotify:track:3mp0UGqkUQ30oW5M8lKeNh,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T08:56:55Z,"Android OS 11 API 30 (samsung, SM-M515F)",246910,BR,179.242.54.67,Push Me Down,All Good Things,A Hope In Hell,spotify:track:6sWkd7vFtNVJigeVguVNWU,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",240773,BR,179.242.54.67,Bitter Taste,Three Days Grace,Life Starts Now,spotify:track:1cYtqvYDbuzjgSJsAkTRaH,,,,,,,,trackdone,trackdone,True,False,True,1634807549705,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",41135,BR,179.242.54.67,End Of The World,All Good Things,A Hope In Hell,spotify:track:5DoCoHYrkQ4tXK8oe9bUkv,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",207466,BR,179.242.54.67,Last to Know,Three Days Grace,Life Starts Now,spotify:track:1o4Pf2GIMDCD7ifIM2yI77,,,,,,,,trackdone,trackdone,True,False,True,1634807341808,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",225493,BR,179.242.54.67,No More,Three Days Grace,Life Starts Now,spotify:track:1bPRhOz3nOfEIoLjB1YYT3,,,,,,,,trackdone,trackdone,True,False,True,1634807115887,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",292013,BR,179.242.54.67,Someone Who Cares,Three Days Grace,Life Starts Now,spotify:track:3THZtwFfwGqnJPLdtkbesl,,,,,,,,trackdone,trackdone,True,False,True,1634807790905,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",213773,BR,179.242.54.67,Without You,Three Days Grace,Life Starts Now,spotify:track:0hmb7mLw2Y5m5Op1HFK1kr,,,,,,,,trackdone,trackdone,True,False,True,1634806901410,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",1822,BR,179.242.54.67,Lost in You,Three Days Grace,Life Starts Now,spotify:track:1uiwlmWedlNpzAxDSRGqdK,,,,,,,,clickrow,endplay,True,False,True,1634806657310,False
2021-10-21T09:23:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",243000,BR,179.242.54.67,World so Cold,Three Days Grace,Life Starts Now,spotify:track:0LPx8WfsRrXCF92YtINFtN,,,,,,,,clickrow,trackdone,True,False,True,1634806659143,False
2021-10-21T09:24:40Z,"Android OS 11 API 30 (samsung, SM-M515F)",173173,BR,179.242.54.67,The Good Life,Three Days Grace,Life Starts Now,spotify:track:55KYlnsC6nYnr3IykbmJwE,,,,,,,,trackdone,trackdone,True,False,True,1634808083548,False
2021-10-21T09:25:30Z,"Android OS 11 API 30 (samsung, SM-M515F)",49190,BR,179.242.54.67,Goin' Down,Three Days Grace,Life Starts Now,spotify:track:5fMOlPVPDpeOqhSSX4cnfu,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-21T09:37:01Z,"Android OS 11 API 30 (samsung, SM-M515F)",221818,BR,179.242.54.67,Lay Me Down,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:4kzOnb6qLe6FgSvzJsXqYg,,,,,,,,clickrow,fwdbtn,True,False,False,,False
2021-10-21T09:37:01Z,"Android OS 11 API 30 (samsung, SM-M515F)",229076,BR,179.242.54.67,Forgotten Memory,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:5VcpV4MxOWZpg77WGqMNYg,,,,,,,,trackdone,trackdone,True,False,True,1634808768263,False
2021-10-21T09:37:01Z,"Android OS 11 API 30 (samsung, SM-M515F)",215615,BR,179.242.54.67,Tears of December,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3r1FjvK14Bmx3sONgJf3Ju,,,,,,,,fwdbtn,trackdone,True,False,True,1634808552106,False
2021-10-21T11:51:03Z,"Android OS 11 API 30 (samsung, SM-M515F)",19893,BR,179.242.54.67,Yesterdays Tears,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:4edixsfliLsylgbNXyxvyR,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,True,1634808998063,False
2021-10-21T18:36:56Z,"Android OS 11 API 30 (samsung, SM-M515F)",209106,BR,189.94.79.51,Addiction Of You,Our Waking Hour,Seconds To Save Her,spotify:track:2S6IvTsdSEakDsNdEZOXkS,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-21T18:39:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",129866,BR,189.94.79.51,Outro,Our Waking Hour,Seconds To Save Her,spotify:track:2iaVbn6XnTrWJGZRKrv2iT,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T18:42:55Z,"Android OS 11 API 30 (samsung, SM-M515F)",228000,BR,189.94.79.51,On Your Own,Our Waking Hour,Seconds To Save Her,spotify:track:6makLVbu84vFQHZDfcF7YP,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T18:44:07Z,"Android OS 11 API 30 (samsung, SM-M515F)",70906,BR,189.94.79.51,Last Song For You,Our Waking Hour,Seconds To Save Her,spotify:track:2eAFc4k6OZRZjqSViNv0e9,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-21T18:53:00Z,"Android OS 11 API 30 (samsung, SM-M515F)",220760,BR,189.94.79.51,You Can Have It All,Black Smoke Trigger,Set It Off,spotify:track:3bk415FsaW8zCJIO6MWDqc,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",210573,BR,189.92.207.36,Gone,My Darkest Days,Sick And Twisted Affair,spotify:track:3XD9D81OXJEOK6zdipznC1,,,,,,,,trackdone,trackdone,True,False,True,1634843520034,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",228653,BR,189.92.207.36,Perfect,My Darkest Days,Sick And Twisted Affair,spotify:track:1SGXZhX9S8nNXz4bzI1HTL,,,,,,,,fwdbtn,trackdone,True,False,True,1634842747143,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",178560,BR,189.92.207.36,Love Crime,My Darkest Days,Sick And Twisted Affair,spotify:track:2LPcQq01qR8DbsdrCsdrKJ,,,,,,,,trackdone,trackdone,True,False,True,1634843159606,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",510,BR,189.92.207.36,Again,My Darkest Days,Sick And Twisted Affair,spotify:track:04iq3WCwkHZSRH4xHfxNgY,,,,,,,,fwdbtn,fwdbtn,True,False,True,1634842745776,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",5937,BR,189.92.207.36,Stutter,My Darkest Days,Sick And Twisted Affair,spotify:track:376YMK1A83OOtXyo4A7FKi,,,,,,,,clickrow,fwdbtn,True,False,True,1634842431969,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",218293,BR,189.92.207.36,Like Nobody Else (Mountain View Mix),My Darkest Days,Sick And Twisted Affair,spotify:track:4AJsfbmrnyxTGq0J1r0He6,,,,,,,,fwdbtn,trackdone,True,False,True,1634842438145,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",180933,BR,189.92.207.36,Nature Of The Beast,My Darkest Days,Sick And Twisted Affair,spotify:track:45TmUqjmDrOjGNYSGFzQn1,,,,,,,,trackdone,trackdone,True,False,True,1634843338563,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",88005,BR,189.92.207.36,Every Lie (Acoustic),My Darkest Days,Sick And Twisted Affair,spotify:track:3R9akJNgul8CBsHkgPL1ip,,,,,,,,trackdone,fwdbtn,True,False,True,1634842655587,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",193573,BR,189.92.207.36,Casual Sex,My Darkest Days,Sick And Twisted Affair,spotify:track:442YgzY4YBcE3UXFRrczJb,,,,,,,,trackdone,trackdone,True,False,True,1634843731205,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",182306,BR,189.92.207.36,Rolling Stoned,My Darkest Days,Sick And Twisted Affair,spotify:track:5HMgPPUaCbabKrBXGNl9Wc,,,,,,,,trackdone,trackdone,True,False,True,1634842976685,False
2021-10-21T19:22:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",51196,BR,189.92.207.36,High or Low,Black Smoke Trigger,Set It Off,spotify:track:6MtHW9npByiapSCJpE1rQS,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-21T19:22:25Z,"Android OS 11 API 30 (samsung, SM-M515F)",218546,BR,189.92.207.36,Sick And Twisted Affair,My Darkest Days,Sick And Twisted Affair,spotify:track:1Oftv60LALqLdAYTTVjE1o,,,,,,,,trackdone,trackdone,True,False,True,1634843925269,False
2021-10-21T19:26:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",221160,BR,189.92.207.36,Save Yourself,My Darkest Days,Sick And Twisted Affair,spotify:track:6FhB5ZyT4JsIJ0ozDlXCIp,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T19:29:24Z,"Android OS 11 API 30 (samsung, SM-M515F)",196933,BR,189.92.207.36,Casual Sex (Rock Mix),My Darkest Days,Sick And Twisted Affair,spotify:track:4x03dvHz4CJk5hLmeLE9uJ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-21T21:25:33Z,"Android OS 11 API 30 (samsung, SM-M515F)",95410,BR,189.60.204.6,Stutter,My Darkest Days,Sick And Twisted Affair,spotify:track:376YMK1A83OOtXyo4A7FKi,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,,False
2021-10-21T21:28:30Z,"Android OS 11 API 30 (samsung, SM-M515F)",30579,BR,189.60.204.6,Insane,The Word Alive,Dark Matter,spotify:track:2ujigQrXmFgM931mvTtoix,,,,,,,,playbtn,logout,True,False,False,,False
2021-10-22T08:34:50Z,"Android OS 11 API 30 (samsung, SM-M515F)",212840,BR,189.94.175.43,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,playbtn,trackdone,True,False,False,,False
2021-10-22T08:38:18Z,"Android OS 11 API 30 (samsung, SM-M515F)",207320,BR,189.94.175.43,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T08:42:16Z,"Android OS 11 API 30 (samsung, SM-M515F)",237259,BR,189.94.175.43,Branded,The Word Alive,Dark Matter,spotify:track:0jFdc0YlAFciKRPVwOWYXw,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",232613,BR,189.94.175.42,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,trackdone,trackdone,True,False,True,1634893740153,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",213960,BR,189.94.175.42,ANOTHER YEAR IN THE SHADOWS,The Word Alive,MONOMANIA,spotify:track:4qz2iIwsTCd1OJ78nrMClr,,,,,,,,trackdone,trackdone,True,False,True,1634894405277,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",255320,BR,189.94.175.42,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,trackdone,trackdone,True,False,True,1634893077170,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",198880,BR,189.94.175.42,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,trackdone,trackdone,True,False,True,1634893332836,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",235813,BR,189.94.175.42,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,trackdone,trackdone,True,False,True,1634894619891,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.94.175.42,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,trackdone,trackdone,True,False,True,1634892847910,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",904,BR,189.94.175.42,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,clickrow,endplay,True,False,True,1634892271562,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",207320,BR,189.94.175.42,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,trackdone,trackdone,True,False,True,1634893532376,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",216106,BR,189.94.175.42,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,trackdone,trackdone,True,False,True,1634892631270,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",215053,BR,189.94.175.42,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,trackdone,trackdone,True,False,True,1634894856370,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",117103,BR,189.94.175.42,Sellout,The Word Alive,Dark Matter,spotify:track:4qprWLQh08BjbyGoHx6BDl,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",232480,BR,189.94.175.42,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,trackdone,trackdone,True,False,True,1634894172606,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",17383,BR,189.94.175.42,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,fwdbtn,endplay,True,False,True,1634892253869,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",359005,BR,189.94.175.42,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,clickrow,trackdone,True,False,True,1634892272677,False
2021-10-22T09:33:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",198640,BR,189.94.175.42,THANK YOU,The Word Alive,MONOMANIA,spotify:track:0G4nDDCb4Lr0iDre0KhgDo,,,,,,,,trackdone,trackdone,True,False,True,1634893973198,False
2021-10-22T12:32:15Z,"Android OS 11 API 30 (samsung, SM-M515F)",149428,BR,189.95.21.67,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,True,1634895071743,False
2021-10-22T16:22:14Z,"Android OS 11 API 30 (samsung, SM-M515F)",375224,BR,189.94.120.52,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,appload,trackdone,True,False,False,,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.94.53.48,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,trackdone,trackdone,True,False,True,1634920129488,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",207320,BR,189.94.53.48,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,trackdone,trackdone,True,False,True,1634920814167,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",2990,BR,189.94.53.48,ANOTHER YEAR IN THE SHADOWS,The Word Alive,MONOMANIA,spotify:track:4qz2iIwsTCd1OJ78nrMClr,,,,,,,,fwdbtn,fwdbtn,True,False,True,1634921533807,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",128402,BR,189.94.53.48,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,fwdbtn,fwdbtn,True,False,True,1634921405326,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",148747,BR,189.94.53.48,THANK YOU,The Word Alive,MONOMANIA,spotify:track:0G4nDDCb4Lr0iDre0KhgDo,,,,,,,,trackdone,fwdbtn,True,False,True,1634921255171,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",394682,BR,189.94.53.48,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",198880,BR,189.94.53.48,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,trackdone,trackdone,True,False,True,1634920614787,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",232613,BR,189.94.53.48,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,trackdone,trackdone,True,False,True,1634921022014,False
2021-10-22T16:57:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",255320,BR,189.94.53.48,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,trackdone,trackdone,True,False,True,1634920358949,False
2021-10-22T16:57:03Z,"Android OS 11 API 30 (samsung, SM-M515F)",235813,BR,189.94.53.48,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,fwdbtn,trackdone,True,False,True,1634921537160,False
2021-10-22T17:04:00Z,"Android OS 11 API 30 (samsung, SM-M515F)",215053,BR,189.94.53.48,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,trackdone,trackdone,True,False,True,1634921772008,False
2021-10-22T17:13:14Z,"Android OS 11 API 30 (samsung, SM-M515F)",238680,BR,189.94.53.48,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T17:16:51Z,"Android OS 11 API 30 (samsung, SM-M515F)",216106,BR,189.94.53.48,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T17:20:40Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.94.53.48,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T17:29:49Z,"Android OS 11 API 30 (samsung, SM-M515F)",198880,BR,189.60.204.6,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T17:29:49Z,"Android OS 11 API 30 (samsung, SM-M515F)",255320,BR,189.60.204.6,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T17:31:43Z,"Android OS 11 API 30 (samsung, SM-M515F)",207320,BR,189.60.204.6,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,trackdone,trackdone,True,False,True,1634923695499,False
2021-10-22T18:09:55Z,"Android OS 11 API 30 (samsung, SM-M515F)",166267,BR,189.60.204.6,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,,False
2021-10-22T18:10:36Z,"Android OS 11 API 30 (samsung, SM-M515F)",1128,BR,189.60.204.6,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,appload,fwdbtn,True,False,False,,False
2021-10-22T18:10:37Z,"Android OS 11 API 30 (samsung, SM-M515F)",23,BR,189.60.204.6,THANK YOU,The Word Alive,MONOMANIA,spotify:track:0G4nDDCb4Lr0iDre0KhgDo,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:10:37Z,"Android OS 11 API 30 (samsung, SM-M515F)",610,BR,189.60.204.6,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:10:38Z,"Android OS 11 API 30 (samsung, SM-M515F)",388,BR,189.60.204.6,ANOTHER YEAR IN THE SHADOWS,The Word Alive,MONOMANIA,spotify:track:4qz2iIwsTCd1OJ78nrMClr,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:10:39Z,"Android OS 11 API 30 (samsung, SM-M515F)",578,BR,189.60.204.6,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:10:39Z,"Android OS 11 API 30 (samsung, SM-M515F)",594,BR,189.60.204.6,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:14:37Z,"Android OS 11 API 30 (samsung, SM-M515F)",238680,BR,189.60.204.6,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-22T18:18:14Z,"Android OS 11 API 30 (samsung, SM-M515F)",216106,BR,189.60.204.6,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T18:22:03Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.60.204.6,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T18:26:19Z,"Android OS 11 API 30 (samsung, SM-M515F)",255320,BR,189.60.204.6,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T18:36:31Z,"Android OS 11 API 30 (samsung, SM-M515F)",134120,BR,189.94.49.58,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,trackdone,logout,True,False,False,,False
2021-10-22T18:39:16Z,"Android OS 11 API 30 (samsung, SM-M515F)",162680,BR,189.94.49.58,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:39:18Z,"Android OS 11 API 30 (samsung, SM-M515F)",1068,BR,189.94.49.58,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:39:19Z,"Android OS 11 API 30 (samsung, SM-M515F)",1219,BR,189.94.49.58,THANK YOU,The Word Alive,MONOMANIA,spotify:track:0G4nDDCb4Lr0iDre0KhgDo,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:39:20Z,"Android OS 11 API 30 (samsung, SM-M515F)",1371,BR,189.94.49.58,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:39:22Z,"Android OS 11 API 30 (samsung, SM-M515F)",1100,BR,189.94.49.58,ANOTHER YEAR IN THE SHADOWS,The Word Alive,MONOMANIA,spotify:track:4qz2iIwsTCd1OJ78nrMClr,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:39:23Z,"Android OS 11 API 30 (samsung, SM-M515F)",1037,BR,189.94.49.58,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
