"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"23.05.2023","5,270","5,320","5,410","5,270","26,78M","0,19%"
"22.05.2023","5,260","5,400","5,400","5,260","20,16M","-1,50%"
"19.05.2023","5,340","5,320","5,360","5,290","21,46M","-1,66%"
"18.05.2023","5,430","5,410","5,440","5,350","14,31M","-1,09%"
"17.05.2023","5,490","5,490","5,500","5,405","18,57M","1,48%"
"16.05.2023","5,410","5,500","5,550","5,405","24,79M","-1,46%"
"15.05.2023","5,490","5,450","5,500","5,385","17,69M","1,29%"
"12.05.2023","5,420","5,410","5,480","5,390","14,25M","-0,55%"
"11.05.2023","5,450","5,370","5,517","5,360","29,66M","0,37%"
"10.05.2023","5,430","5,310","5,440","5,270","22,63M","2,65%"
"09.05.2023","5,290","5,190","5,360","5,180","27,91M","1,93%"
"08.05.2023","5,190","5,210","5,320","5,178","34,94M","-0,57%"
"05.05.2023","5,220","5,025","5,245","4,995","36,42M","5,45%"
"04.05.2023","4,950","4,990","5,010","4,850","35,67M","0,41%"
"03.05.2023","4,930","4,920","4,990","4,891","19,62M","0,41%"
"02.05.2023","4,910","5,120","5,150","4,900","22,90M","-4,47%"
"01.05.2023","5,140","5,110","5,180","5,110","6,17M","-0,19%"
"28.04.2023","5,150","5,090","5,165","5,060","17,42M","0,19%"
"27.04.2023","5,140","5,080","5,148","5,050","17,24M","3,01%"
"26.04.2023","4,990","5,020","5,058","4,970","12,53M","-0,60%"
"25.04.2023","5,020","5,000","5,050","4,960","21,13M","0,40%"
"24.04.2023","5,000","4,990","5,055","4,920","16,36M","-0,60%"
"21.04.2023","5,030","5,020","5,030","4,960","5,60M","0,20%"
"20.04.2023","5,020","4,970","5,060","4,970","15,59M","0,40%"
"19.04.2023","5,000","5,090","5,110","4,994","19,71M","-3,10%"
"18.04.2023","5,160","5,155","5,220","5,110","20,55M","-0,96%"
"17.04.2023","5,210","5,270","5,300","5,170","21,89M","-0,95%"
"14.04.2023","5,260","5,120","5,275","5,110","26,96M","1,94%"
"13.04.2023","5,160","5,180","5,260","5,150","31,49M","-0,77%"
"12.04.2023","5,200","5,165","5,270","5,120","35,67M","2,56%"
"11.04.2023","5,070","4,970","5,098","4,960","44,52M","4,97%"
"10.04.2023","4,830","4,800","4,855","4,780","16,99M","0,62%"
"06.04.2023","4,800","4,830","4,840","4,745","19,17M","-0,41%"
"05.04.2023","4,820","4,840","4,890","4,750","29,24M","0,00%"
"04.04.2023","4,820","4,780","4,830","4,745","21,09M","2,34%"
"03.04.2023","4,710","4,740","4,775","4,660","24,84M","-3,29%"
"31.03.2023","4,870","4,870","4,920","4,800","71,06M","1,46%"
"30.03.2023","4,800","4,795","4,860","4,665","28,35M","3,45%"
"29.03.2023","4,640","4,560","4,660","4,540","22,64M","1,75%"
"28.03.2023","4,560","4,550","4,615","4,550","25,66M","0,88%"
"27.03.2023","4,520","4,470","4,530","4,430","33,01M","3,43%"
"24.03.2023","4,370","4,280","4,430","4,240","28,19M","0,92%"
"23.03.2023","4,330","4,560","4,580","4,280","50,02M","-3,35%"
"22.03.2023","4,480","4,515","4,600","4,480","34,11M","-0,67%"
"21.03.2023","4,510","4,490","4,580","4,480","29,73M","2,50%"
"20.03.2023","4,400","4,480","4,495","4,374","30,14M","-0,23%"
"17.03.2023","4,410","4,510","4,510","4,370","40,85M","-2,86%"
"16.03.2023","4,540","4,450","4,570","4,400","37,51M","2,95%"
"15.03.2023","4,410","4,400","4,450","4,300","65,81M","-1,56%"
"14.03.2023","4,480","4,480","4,540","4,445","41,62M","0,00%"
"13.03.2023","4,480","4,490","4,590","4,424","45,07M","-1,75%"
"10.03.2023","4,560","4,630","4,700","4,540","32,39M","-4,20%"
"09.03.2023","4,760","4,820","4,856","4,730","30,84M","-2,06%"
"08.03.2023","4,860","4,830","4,925","4,820","20,89M","2,32%"
"07.03.2023","4,750","4,710","4,760","4,630","26,15M","-0,42%"
"06.03.2023","4,770","4,610","4,820","4,600","32,19M","3,70%"
"03.03.2023","4,600","4,645","4,698","4,600","59,80M","0,44%"
"02.03.2023","4,580","4,755","4,760","4,580","57,87M","-6,15%"
"01.03.2023","4,880","4,750","4,880","4,670","45,20M","1,46%"
"28.02.2023","4,810","4,860","4,865","4,780","27,92M","-0,41%"
"27.02.2023","4,830","4,920","4,930","4,820","21,10M","-1,23%"
"24.02.2023","4,890","4,970","4,990","4,870","29,44M","-4,49%"
"23.02.2023","5,120","5,230","5,260","5,090","23,30M","1,39%"
"22.02.2023","5,050","5,020","5,090","4,990","37,64M","0,80%"
"21.02.2023","5,010","5,130","5,170","4,990","29,89M","-2,72%"
"17.02.2023","5,150","5,130","5,200","5,120","23,50M","0,39%"
"16.02.2023","5,130","5,060","5,160","5,030","22,13M","0,00%"
