Município;Ano
Itatim (BA);16375
Itiruçu (BA);11261
Itiúba (BA);35491
Itororó (BA);16945
Ituaçu (BA);18493
Ituberá (BA);22299
Iuiu (BA);11532
Jaborandi (BA);9592
Jacaraci (BA);14901
Jacobina (BA);86649
Jaguaquara (BA);47738
Jaguarari (BA);34440
Jaguaripe (BA);18300
Jandaíra (BA);9535
Jequié (BA);168733
Jeremoabo (BA);39501
Jiquiriçá (BA);14066
Jitaúna (BA);14815
João Dourado (BA);25799
Juazeiro (BA);254481
Jucuruçu (BA);9944
Jussara (BA);16956
Jussari (BA);6059
Jussiape (BA);7585
Lafaiete Coutinho (BA);4221
Lagoa Real (BA);14546
Laje (BA);21704
Lajedão (BA);3986
Lajedinho (BA);3621
Lajedo do Tabocal (BA);7702
Lamarão (BA);9305
Lapão (BA);26998
Lauro de Freitas (BA);217960
Lençóis (BA);11170
Licínio de Almeida (BA);12208
Livramento de Nossa Senhora (BA);46249
Luís Eduardo Magalhães (BA);116662
Macajuba (BA);10758
Macarani (BA);22596
Macaúbas (BA);43725
Macururé (BA);7455
Madre de Deus (BA);19173
Maetinga (BA);7212
Maiquinique (BA);9011
Mairi (BA);18161
Malhada (BA);15834
Malhada de Pedras (BA);8972
Manoel Vitorino (BA);14295
Mansidão (BA);14484
Maracás (BA);29197
Maragogipe (BA);37225
Maraú (BA);25626
Marcionílio Souza (BA);9507
Mascote (BA);13941
Mata de São João (BA);44839
Matina (BA);10629
Medeiros Neto (BA);22925
Miguel Calmon (BA);25317
Milagres (BA);11434
Mirangaba (BA);16185
Mirante (BA);10523
Monte Santo (BA);49823
Morpará (BA);8232
Morro do Chapéu (BA);35224
Mortugaba (BA);11487
Mucugê (BA);12650
Mucuri (BA);40005
Mulungu do Morro (BA);13625
Mundo Novo (BA);17417
Muniz Ferreira (BA);7443
Muquém do São Francisco (BA);10796
Muritiba (BA);30146
Mutuípe (BA);20612
Nazaré (BA);28403
Nilo Peçanha (BA);12418
Nordestina (BA);19500
Nova Canaã (BA);14035
Nova Fátima (BA);8264
Nova Ibiá (BA);6701
Nova Itarana (BA);8059
Nova Redenção (BA);7708
Nova Soure (BA);24906
Nova Viçosa (BA);41551
Novo Horizonte (BA);11565
Novo Triunfo (BA);11197
Olindina (BA);23085
Oliveira dos Brejinhos (BA);21334
Ouriçangas (BA);7939
Ourolândia (BA);20037
Palmas de Monte Alto (BA);20677
Palmeiras (BA);10819
Paramirim (BA);21009
Paratinga (BA);30671
Paripiranga (BA);27866
Pau Brasil (BA);9584
Paulo Afonso (BA);119128
Pé de Serra (BA);13675
Pedrão (BA);6415
Pedro Alexandre (BA);14288
Piatã (BA);20859
Pilão Arcado (BA);37272
Pindaí (BA);15146
Pindobaçu (BA);19625
Pintadas (BA);10656
Piraí do Norte (BA);11429
Piripá (BA);9255
Piritiba (BA);17838
Planaltino (BA);8254
Planalto (BA);24036
Poções (BA);50642
Pojuca (BA);33608
Ponto Novo (BA);18670
Porto Seguro (BA);181007
Potiraguá (BA);10636
Prado (BA);37241
Presidente Dutra (BA);15650
Presidente Jânio Quadros (BA);12986
Presidente Tancredo Neves (BA);29343
Queimadas (BA);27362
Quijingue (BA);26457
Quixabeira (BA);9815
Rafael Jambeiro (BA);20146
Remanso (BA);42746
Retirolândia (BA);14147
Riachão das Neves (BA);22323
Riachão do Jacuípe (BA);35118
Riacho de Santana (BA);32103
Ribeira do Amparo (BA);14525
Ribeira do Pombal (BA);56170
Ribeirão do Largo (BA);10039
Rio de Contas (BA);13627
Rio do Antônio (BA);13520
Rio do Pires (BA);10801
Rio Real (BA);36997
Rodelas (BA);10801
Ruy Barbosa (BA);29606
Salinas da Margarida (BA);15568
Salvador (BA);2568928
Santa Bárbara (BA);21723
Santa Brígida (BA);15421
Santa Cruz Cabrália (BA);30862
Santa Cruz da Vitória (BA);4721
Santa Inês (BA);10628
Santaluz (BA);39922
Santa Luzia (BA);14377
Santa Maria da Vitória (BA);40467
Santana (BA);25520
Santanópolis (BA);9023
Santa Rita de Cássia (BA);28826
Santa Terezinha (BA);10847
Santo Amaro (BA);58413
Santo Antônio de Jesus (BA);109267
Santo Estêvão (BA);54940
São Desidério (BA);34783
São Domingos (BA);8693
São Félix (BA);11198
São Félix do Coribe (BA);15740
São Felipe (BA);20918
São Francisco do Conde (BA);40932
São Gabriel (BA);19210
São Gonçalo dos Campos (BA);41909
São José da Vitória (BA);5451
São José do Jacuípe (BA);10556
São Miguel das Matas (BA);10634
São Sebastião do Passé (BA);42936
Sapeaçu (BA);18609
Sátiro Dias (BA);16485
Saubara (BA);11842
Saúde (BA);10715
Seabra (BA);48530
Sebastião Laranjeiras (BA);9610
Senhor do Bonfim (BA);77976
Serra do Ramalho (BA);36119
Sento Sé (BA);40147
Serra Dourada (BA);17580
Serra Preta (BA);18685
Serrinha (BA);84428
Serrolândia (BA);13831
Simões Filho (BA);120394
Sítio do Mato (BA);13935
Sítio do Quinto (BA);14359
Sobradinho (BA);26959
Souto Soares (BA);17674
Tabocas do Brejo Velho (BA);12368
Tanhaçu (BA);21741
Tanque Novo (BA);17770
Tanquinho (BA);7983
Taperoá (BA);18571
Tapiramutá (BA);16253
Teixeira de Freitas (BA);153332
Teodoro Sampaio (BA);7301
Teofilândia (BA);21827
Teolândia (BA);15919
Terra Nova (BA);11035
Tremedal (BA);16691
Tucano (BA);50959
Uauá (BA);25441
Ubaíra (BA);19162
Ubaitaba (BA);17967
Ubatã (BA);16097
Uibaí (BA);13880
Umburanas (BA);13888
Una (BA);18403
Urandi (BA);15794
Uruçuca (BA);22130
Utinga (BA);16691
Valença (BA);90028
Valente (BA);25126
Várzea da Roça (BA);14279
Várzea do Poço (BA);8344
Várzea Nova (BA);13847
Varzedo (BA);10296
Vera Cruz (BA);44978
Vereda (BA);6171
Vitória da Conquista (BA);394024
Wagner (BA);9847
Wanderley (BA);13436
Wenceslau Guimarães (BA);25430
Xique-Xique (BA);46979
Abadia dos Dourados (MG);6365
Abaeté (MG);23161
Abre Campo (MG);14312
Acaiaca (MG);3997
Açucena (MG);8995
Água Boa (MG);12545
Água Comprida (MG);2165
Aguanil (MG);4490
Águas Formosas (MG);18841
Águas Vermelhas (MG);14486
Aimorés (MG);26165
Aiuruoca (MG);6382
Alagoa (MG);2816
Albertina (MG);3023
Além Paraíba (MG);31333
Alfenas (MG);81950
Alfredo Vasconcelos (MG);7184
Almenara (MG);41894
Alpercata (MG);7029
Alpinópolis (MG);18672
Alterosa (MG);14253
Alto Caparaó (MG);5982
Alto Rio Doce (MG);10994
Alvarenga (MG);4012
Alvinópolis (MG);15360
Alvorada de Minas (MG);4322
Amparo do Serra (MG);4595
Andradas (MG);42282
Cachoeira de Pajeú (MG);9333
Andrelândia (MG);12169
Angelândia (MG);7860
Antônio Carlos (MG);11345
Antônio Dias (MG);9388
Antônio Prado de Minas (MG);1558
Araçaí (MG);2224
Aracitaba (MG);2095
Araçuaí (MG);35250
Araguari (MG);122874
Arantina (MG);2991
Araponga (MG);8218
Araporã (MG);8935
Arapuá (MG);2674
Araújos (MG);9556
Araxá (MG);117677
Arceburgo (MG);9348
Arcos (MG);43348
Areado (MG);14212
Argirita (MG);2725
Aricanduva (MG);4820
Arinos (MG);17598
Astolfo Dutra (MG);14565
Ataléia (MG);13967
Augusto de Lima (MG);4593
Baependi (MG);18768
Baldim (MG);7614
Bambuí (MG);24144
Bandeira (MG);4821
Bandeira do Sul (MG);6146
Barão de Cocais (MG);32095
Barão do Monte Alto (MG);4991
Barbacena (MG);129630
Barra Longa (MG);5740
Barroso (MG);20566
Bela Vista de Minas (MG);10412
Belmiro Braga (MG);3299
Belo Horizonte (MG);2416339
Belo Oriente (MG);24503
Belo Vale (MG);8946
Berilo (MG);9769
Bertópolis (MG);4546
Berizal (MG);4277
Betim (MG);429236
Bias Fortes (MG);3388
Bicas (MG);14331
Biquinhas (MG);2409
Boa Esperança (MG);41332
Bocaina de Minas (MG);5508
Bocaiúva (MG);49668
Bom Despacho (MG);53995
Bom Jardim de Minas (MG);6968
Bom Jesus da Penha (MG);4642
Bom Jesus do Amparo (MG);5775
Bom Jesus do Galho (MG);14756
Bom Repouso (MG);13183
Bom Sucesso (MG);17510
Bonfim (MG);7672
Bonfinópolis de Minas (MG);5615
Bonito de Minas (MG);10491
Borda da Mata (MG);17811
Botelhos (MG);15137
Botumirim (MG);5841
Brasilândia de Minas (MG);15432
Brasília de Minas (MG);33188
Brás Pires (MG);4314
Braúnas (MG);4475
Brazópolis (MG);14506
Brumadinho (MG);40777
Bueno Brandão (MG);11161
Buenópolis (MG);9229
Bugre (MG);4149
Buritis (MG);24693
Buritizeiro (MG);24068
Cabeceira Grande (MG);6797
Cabo Verde (MG);11396
Cachoeira da Prata (MG);3781
Cachoeira de Minas (MG);12248
Cachoeira Dourada (MG);2346
Caetanópolis (MG);11832
Caeté (MG);39850
Caiana (MG);5463
Cajuri (MG);4186
Caldas (MG);14588
Camacho (MG);2867
Camanducaia (MG);27551
Cambuí (MG);30870
Cambuquira (MG);12560
Campanário (MG);2917
Campanha (MG);16334
Campestre (MG);21143
Campina Verde (MG);18250
Campo Azul (MG);3802
Campo Belo (MG);53943
Campo do Meio (MG);11624
Campo Florido (MG);8838
Campos Altos (MG);13136
Campos Gerais (MG);26809
Canaã (MG);4832
Canápolis (MG);10755
Cana Verde (MG);5356
Candeias (MG);14236
Cantagalo (MG);4039
Caparaó (MG);5144
Capela Nova (MG);4416
Capelinha (MG);41536
Capetinga (MG);6652
Capim Branco (MG);11105
Capinópolis (MG);14899
Capitão Andrade (MG);4650
Capitão Enéas (MG);14401
Capitólio (MG);10863
Caputira (MG);9128
Caraí (MG);19654
Caranaíba (MG);2960
Carandaí (MG);24368
Carangola (MG);32165
Caratinga (MG);90687
Carbonita (MG);8633
Careaçu (MG);7029
Carlos Chagas (MG);18852
Carmésia (MG);2682
Carmo da Cachoeira (MG);11776
Carmo da Mata (MG);11279
Carmo de Minas (MG);14114
Carmo do Cajuru (MG);24376
Carmo do Paranaíba (MG);29899
Carmo do Rio Claro (MG);21464
Carmópolis de Minas (MG);18498
Carneirinho (MG);9630
Carrancas (MG);4153
Carvalhópolis (MG);3417
Carvalhos (MG);4507
Casa Grande (MG);2260
Cascalho Rico (MG);2757
Cássia (MG);17495
Conceição da Barra de Minas (MG);3596
Cataguases (MG);67872
Catas Altas (MG);5668
Catas Altas da Noruega (MG);3141
Catuji (MG);7226
Catuti (MG);4805
Caxambu (MG);21436
Cedro do Abaeté (MG);1091
Central de Minas (MG);6243
Centralina (MG);10440
Chácara (MG);3177
Chalé (MG);6261
Chapada do Norte (MG);10024
Chapada Gaúcha (MG);12810
Chiador (MG);2865
Cipotânea (MG);5599
Claraval (MG);4777
Claro dos Poções (MG);7259
Cláudio (MG);31665
Coimbra (MG);7285
Coluna (MG);8251
Comendador Gomes (MG);2813
Comercinho (MG);6627
Conceição da Aparecida (MG);10668
Conceição das Pedras (MG);2837
Conceição das Alagoas (MG);29949
Conceição de Ipanema (MG);4503
Conceição do Mato Dentro (MG);24254
Conceição do Pará (MG);5567
Conceição do Rio Verde (MG);12780
Conceição dos Ouros (MG);11183
Cônego Marinho (MG);7420
Confins (MG);7676
Congonhal (MG);11403
Congonhas (MG);54986
Congonhas do Norte (MG);4927
Conquista (MG);6864
Conselheiro Lafaiete (MG);137980
Conselheiro Pena (MG);21113
Consolação (MG);1578
Contagem (MG);649975
Coqueiral (MG);9197
Coração de Jesus (MG);26151
Cordisburgo (MG);7592
Cordislândia (MG);3247
Corinto (MG);23996
Coroaci (MG);11200
Coromandel (MG);30013
Coronel Fabriciano (MG);108551
Coronel Murta (MG);8283
Coronel Pacheco (MG);2799
Coronel Xavier Chaves (MG);3586
Córrego Danta (MG);2978
Córrego do Bom Jesus (MG);4429
Córrego Fundo (MG);6310
Córrego Novo (MG);2912
Couto de Magalhães de Minas (MG);4346
Crisólita (MG);5296
Cristais (MG);12576
Cristália (MG);5165
Cristiano Otoni (MG);4735
Cristina (MG);10627
Crucilândia (MG);5633
Cruzeiro da Fortaleza (MG);3610
Cruzília (MG);15779
Cuparaque (MG);3994
Curral de Dentro (MG);7630
Curvelo (MG);83862
Datas (MG);5618
Delfim Moreira (MG);8130
Delfinópolis (MG);8760
Delta (MG);11003
Descoberto (MG);5058
Desterro de Entre Rios (MG);7900
Desterro do Melo (MG);3059
Diamantina (MG);49353
Diogo de Vasconcelos (MG);3596
Dionísio (MG);6789
Divinésia (MG);4426
Divino (MG);21329
Divino das Laranjeiras (MG);4186
Divinolândia de Minas (MG);6607
Divinópolis (MG);242328
Divisa Alegre (MG);6513
Divisa Nova (MG);5993
Divisópolis (MG);10585
Dom Bosco (MG);3767
Dom Cavati (MG);4981
Dom Joaquim (MG);5051
Dom Silvério (MG);5350
Dom Viçoso (MG);3176
Dona Euzébia (MG);6241
Dores de Campos (MG);10313
Dores de Guanhães (MG);5121
Dores do Indaiá (MG);12786
Dores do Turvo (MG);5159
Doresópolis (MG);1496
Douradoquara (MG);1869
Durandé (MG);8038
Elói Mendes (MG);27343
Engenheiro Caldas (MG);14308
Engenheiro Navarro (MG);6411
Entre Folhas (MG);5293
Entre Rios de Minas (MG);15120
Ervália (MG);20951
Esmeraldas (MG);91573
Espera Feliz (MG);24761
Espinosa (MG);31385
Espírito Santo do Dourado (MG);7007
Estiva (MG);11836
Estrela Dalva (MG);2204
Estrela do Indaiá (MG);2750
Estrela do Sul (MG);6926
Eugenópolis (MG);11075
Ewbank da Câmara (MG);3977
Extrema (MG);57913
Fama (MG);2662
Faria Lemos (MG);3239
Felício dos Santos (MG);5248
São Gonçalo do Rio Preto (MG);3098
Felisburgo (MG);6592
Felixlândia (MG);14279
Fernandes Tourinho (MG);2825
Ferros (MG);9666
Fervedouro (MG);10693
Florestal (MG);8386
Formiga (MG);70668
Formoso (MG);8103
Fortaleza de Minas (MG);3485
Fortuna de Minas (MG);3207
Francisco Badaró (MG);7208
Francisco Dumont (MG);4564
Francisco Sá (MG);23819
Franciscópolis (MG);5062
Frei Gaspar (MG);5741
Frei Inocêncio (MG);8334
Frei Lagonegro (MG);3475
Fronteira (MG);14909
Fronteira dos Vales (MG);4405
Fruta de Leite (MG);4607
Frutal (MG);60942
Funilândia (MG);4886
Galiléia (MG);6281
Gameleiras (MG);4863
Glaucilândia (MG);2991
Goiabeira (MG);2869
Goianá (MG);4190
Gonçalves (MG);4891
Gonzaga (MG);5271
Gouveia (MG);11549
Governador Valadares (MG);266649
Grão Mogol (MG);14091
Grupiara (MG);1426
Guanhães (MG);33434
Guapé (MG);14073
Guaraciaba (MG);9921
Guaraciama (MG);5203
Guaranésia (MG);19611
Guarani (MG);7780
Guarará (MG);3132
Guarda-Mor (MG);6684
Guaxupé (MG);52621
Guidoval (MG);7284
Guimarânia (MG);8808
Guiricema (MG);7850
Gurinhatã (MG);5203
Heliodora (MG);6274
Iapu (MG);12486
Ibertioga (MG);5334
Ibiá (MG);22596
Ibiaí (MG);6254
Ibiracatu (MG);5139
Ibiraci (MG);11057
Ibirité (MG);178713
Ibitiúra de Minas (MG);3439
Ibituruna (MG);2740
Icaraí de Minas (MG);10912
Igarapé (MG);48475
Igaratinga (MG);11252
Iguatama (MG);6845
Ijaci (MG);7291
Ilicínea (MG);13171
Imbé de Minas (MG);7208
Inconfidentes (MG);7510
Indaiabira (MG);6379
Indianópolis (MG);6309
Ingaí (MG);2633
Inhapim (MG);23000
Inhaúma (MG);6435
Inimutaba (MG);7587
Ipaba (MG);17554
Ipanema (MG);20095
Ipatinga (MG);235445
Ipiaçu (MG);3823
Ipuiúna (MG);9299
Iraí de Minas (MG);7423
Itabira (MG);117747
Itabirinha (MG);10560
Itabirito (MG);55877
Itacambira (MG);4265
Itacarambi (MG);17521
Itaguara (MG);14325
Itaipé (MG);10549
Itajubá (MG);96632
Itamarandiba (MG);34137
Itamarati de Minas (MG);3730
Itambacuri (MG);21296
Itambé do Mato Dentro (MG);2175
Itamogi (MG);11062
Itamonte (MG);15193
Itanhandu (MG);15684
Itanhomi (MG);11298
Itaobim (MG);19354
Itapagipe (MG);14004
Itapecerica (MG);21462
Itapeva (MG);13332
Itatiaiuçu (MG);13603
Itaú de Minas (MG);14655
Itaúna (MG);102500
Itaverava (MG);5752
Itinga (MG);13982
Itueta (MG);6218
Ituiutaba (MG);106397
Itumirim (MG);6845
Iturama (MG);40011
Itutinga (MG);4347
Jaboticatubas (MG);21214
Jacinto (MG);11169
Jacuí (MG);7663
Jacutinga (MG);26705
Jaguaraçu (MG);3173
Jaíba (MG);39379
Jampruca (MG);4306
Janaúba (MG);73281
Januária (MG);67087
Japaraíba (MG);4672
Japonvar (MG);8357
Jeceaba (MG);6428
Jenipapo de Minas (MG);6124
Jequeri (MG);12652
Jequitaí (MG);6460
Jequitibá (MG);6098
Jequitinhonha (MG);24509
Jesuânia (MG);5296
Joaíma (MG);14084
Joanésia (MG);4304
João Monlevade (MG);83360
João Pinheiro (MG);48532
Joaquim Felício (MG);3891
Jordânia (MG);10536
José Gonçalves de Minas (MG);3993
José Raydan (MG);4352
Josenópolis (MG);3607
Nova União (MG);6083
Juatuba (MG);32726
Juiz de Fora (MG);565764
Juramento (MG);3815
Juruaia (MG);11543
Juvenília (MG);5929
Ladainha (MG);14399
Lagamar (MG);6672
Lagoa da Prata (MG);53583
Lagoa dos Patos (MG);3285
Lagoa Dourada (MG);13116
Lagoa Formosa (MG);19507
Lagoa Grande (MG);9210
Lagoa Santa (MG);79981
Lajinha (MG);21422
Lambari (MG);20950
Lamim (MG);3226
Laranjal (MG);6042
Lassance (MG);7358
Lavras (MG);109884
Leandro Ferreira (MG);3270
Leme do Prado (MG);4387
Leopoldina (MG);52696
Liberdade (MG);4775
Lima Duarte (MG);17712
Limeira do Oeste (MG);9087
Lontra (MG);8968
Luisburgo (MG);7195
Luislândia (MG);6329
Luminárias (MG);5731
Luz (MG);18304
Machacalis (MG);6579
Machado (MG);38831
Madre de Deus de Minas (MG);5341
Malacacheta (MG);17751
Mamonas (MG);6096
Manga (MG);19188
Manhuaçu (MG);96545
Manhumirim (MG);20970
Mantena (MG);27358
Maravilhas (MG);7518
Mar de Espanha (MG);13119
Maria da Fé (MG);14557
Mariana (MG);64058
Marilac (MG);4320
Mário Campos (MG);16546
Maripá de Minas (MG);3532
Marliéria (MG);4761
Marmelópolis (MG);3299
Martinho Campos (MG);14461
Martins Soares (MG);8725
Mata Verde (MG);9458
Materlândia (MG);3982
Mateus Leme (MG);40239
Matias Barbosa (MG);14501
Matias Cardoso (MG);8975
Matipó (MG);19054
Mato Verde (MG);12238
Matozinhos (MG);39291
Matutina (MG);3907
Medeiros (MG);4040
Medina (MG);20492
Mendes Pimentel (MG);5651
Mercês (MG);10609
Mesquita (MG);5038
Minas Novas (MG);24191
Minduri (MG);3815
Mirabela (MG);14029
Miradouro (MG);9026
Miraí (MG);13922
Miravânia (MG);4011
Moeda (MG);5291
Moema (MG);7778
Monjolos (MG);2196
Monsenhor Paulo (MG);8550
Montalvânia (MG);14160
Monte Alegre de Minas (MG);20666
Monte Azul (MG);20577
Monte Belo (MG);13340
Monte Carmelo (MG);49354
Monte Formoso (MG);4449
Monte Santo de Minas (MG);21301
Montes Claros (MG);434321
Monte Sião (MG);24933
Montezuma (MG);6979
Morada Nova de Minas (MG);9364
Morro da Garça (MG);2438
Morro do Pilar (MG);3174
Munhoz (MG);7857
Muriaé (MG);108161
Mutum (MG);28670
Muzambinho (MG);22527
Nacip Raydan (MG);2437
Nanuque (MG);35554
Naque (MG);6442
Natalândia (MG);3626
Natércia (MG);4800
Nazareno (MG);8390
Nepomuceno (MG);25774
Ninheira (MG);10915
Nova Belém (MG);3156
Nova Era (MG);17807
Nova Lima (MG);119142
Nova Módica (MG);3731
Nova Ponte (MG);15113
Nova Porteirinha (MG);6780
Nova Resende (MG);16854
Nova Serrana (MG);112910
Novo Cruzeiro (MG);27453
Novo Oriente de Minas (MG);10501
Novorizonte (MG);4630
Olaria (MG);1986
Olhos-d'Água (MG);5520
Olímpio Noronha (MG);2616
Oliveira (MG);40552
Oliveira Fortes (MG);2062
Onça de Pitangui (MG);3027
Oratórios (MG);5076
Orizânia (MG);8759
Ouro Branco (MG);40411
Ouro Fino (MG);33227
Ouro Preto (MG);77601
Ouro Verde de Minas (MG);5858
Padre Carvalho (MG);5085
Padre Paraíso (MG);17537
Paineiras (MG);4273
Pains (MG);8341
Pai Pedro (MG);5634
Paiva (MG);1498
Palma (MG);5742
Palmópolis (MG);6373
Papagaios (MG);14207
Paracatu (MG);98397
Pará de Minas (MG);102033
Paraguaçu (MG);22357
Paraisópolis (MG);21005
Paraopeba (MG);24800
Passabém (MG);1617
Passa Quatro (MG);15842
Passa Tempo (MG);8696
Passa Vinte (MG);2301
Passos (MG);116530
Patis (MG);4863
Patos de Minas (MG);167870
Patrocínio (MG);93852
Patrocínio do Muriaé (MG);5735
Paula Cândido (MG);8786
Paulistas (MG);4429
Pavão (MG);8168
Peçanha (MG);17843
Pedra Azul (MG);24999
Pedra Bonita (MG);7559
Pedra do Anta (MG);3371
Pedra do Indaiá (MG);4232
Pedra Dourada (MG);2883
Pedralva (MG);10924
Pedras de Maria da Cruz (MG);10619
Pedrinópolis (MG);3404
Pedro Leopoldo (MG);64910
Pedro Teixeira (MG);1854
Pequeri (MG);3448
Pequi (MG);4258
Perdigão (MG);12925
Perdizes (MG);17830
Perdões (MG);21991
Periquito (MG);6647
Pescador (MG);3587
Piau (MG);2854
Piedade de Caratinga (MG);8883
Piedade de Ponte Nova (MG);4056
Piedade do Rio Grande (MG);4697
Piedade dos Gerais (MG);5175
Pimenta (MG);8794
Pingo-d'Água (MG);4845
Pintópolis (MG);7231
Piracema (MG);6884
Pirajuba (MG);5762
Piranga (MG);17360
Piranguçu (MG);6271
Piranguinho (MG);9451
Pirapetinga (MG);11408
Pirapora (MG);57543
Piraúba (MG);11958
Pitangui (MG);27734
Piumhi (MG);37742
Planura (MG);11484
Poço Fundo (MG);16791
Poços de Caldas (MG);171533
Pocrane (MG);8468
Pompéu (MG);32305
Ponte Nova (MG);59569
Ponto Chique (MG);3807
Ponto dos Volantes (MG);11077
Porteirinha (MG);38668
Porto Firme (MG);10825
Poté (MG);13751
Pouso Alegre (MG);160751
Pouso Alto (MG);6755
Prados (MG);9327
Prata (MG);29578
Pratápolis (MG);8551
Pratinha (MG);3673
Presidente Bernardes (MG);4883
Presidente Juscelino (MG);3493
Presidente Kubitschek (MG);3154
Presidente Olegário (MG);19177
Alto Jequitibá (MG);8596
Prudente de Morais (MG);11940
Quartel Geral (MG);3237
Queluzito (MG);1800
Raposos (MG);16735
Raul Soares (MG);23882
Recreio (MG);11337
Reduto (MG);8170
Resende Costa (MG);11520
Resplendor (MG);17612
Ressaquinha (MG);4641
Riachinho (MG);6890
Riacho dos Machados (MG);8886
Ribeirão das Neves (MG);344828
Ribeirão Vermelho (MG);4201
Rio Acima (MG);10626
Rio Casca (MG);12921
Rio Doce (MG);2542
Rio do Prado (MG);4679
Rio Espera (MG);5479
Rio Manso (MG);5727
Rio Novo (MG);8689
Rio Paranaíba (MG);15143
Rio Pardo de Minas (MG);29123
Rio Piracicaba (MG);15001
Rio Pomba (MG);17856
Rio Preto (MG);5240
Rio Vermelho (MG);12815
Ritápolis (MG);5115
Rochedo de Minas (MG);2363
Rodeiro (MG);9064
Romaria (MG);3440
Rosário da Limeira (MG);4896
Rubelita (MG);5572
Rubim (MG);10575
Sabará (MG);134286
Sabinópolis (MG);14382
Sacramento (MG);27891
Salinas (MG);41641
Salto da Divisa (MG);6164
Santa Bárbara (MG);31756
Santa Bárbara do Leste (MG);8737
Santa Bárbara do Monte Verde (MG);3199
Santa Bárbara do Tugúrio (MG);4262
Santa Cruz de Minas (MG);8321
Santa Cruz de Salinas (MG);3944
Santa Cruz do Escalvado (MG);4743
Santa Efigênia de Minas (MG);4067
Santa Fé de Minas (MG);3551
Santa Helena de Minas (MG);6059
Santa Juliana (MG);16568
Santa Luzia (MG);229483
Santa Margarida (MG);16903
Santa Maria de Itabira (MG);10716
Santa Maria do Salto (MG);4803
Santa Maria do Suaçuí (MG);12898
Santana da Vargem (MG);6781
Santana de Cataguases (MG);3553
Santana de Pirapama (MG);7079
Santana do Deserto (MG);3819
Santana do Garambéu (MG);2175
Santana do Jacaré (MG);4265
Santana do Manhuaçu (MG);9236
Santana do Paraíso (MG);48286
Santana do Riacho (MG);5579
Santana dos Montes (MG);3507
Santa Rita de Caldas (MG);8588
Santa Rita de Jacutinga (MG);4836
Santa Rita de Minas (MG);6952
Santa Rita de Ibitipoca (MG);3344
Santa Rita do Itueto (MG);5973
Santa Rita do Sapucaí (MG);42320
Santa Rosa da Serra (MG);3476
Santa Vitória (MG);21745
Santo Antônio do Amparo (MG);17651
Santo Antônio do Aventureiro (MG);3881
Santo Antônio do Grama (MG);4342
Santo Antônio do Itambé (MG);3979
Santo Antônio do Jacinto (MG);10397
Santo Antônio do Monte (MG);28358
Santo Antônio do Retiro (MG);6743
Santo Antônio do Rio Abaixo (MG);1853
Santo Hipólito (MG);2720
Santos Dumont (MG);43392
São Bento Abade (MG);4835
São Brás do Suaçuí (MG);4133
São Domingos das Dores (MG);5778
São Domingos do Prata (MG);17771
São Félix de Minas (MG);3252
São Francisco (MG);54239
São Francisco de Paula (MG);6293
São Francisco de Sales (MG);5857
São Francisco do Glória (MG);4866
São Geraldo (MG);10517
São Geraldo da Piedade (MG);3258
São Geraldo do Baixio (MG);3175
São Gonçalo do Abaeté (MG);7521
São Gonçalo do Pará (MG);12192
São Gonçalo do Rio Abaixo (MG);12353
São Gonçalo do Sapucaí (MG);24480
São Gotardo (MG);43309
São João Batista do Glória (MG);7912
São João da Lagoa (MG);4950
São João da Mata (MG);3000
São João da Ponte (MG);24269
São João das Missões (MG);13467
São João del Rei (MG);94062
São João do Manhuaçu (MG);11614
São João do Manteninha (MG);5468
São João do Oriente (MG);7139
São João do Pacuí (MG);4052
São João do Paraíso (MG);24604
São João Evangelista (MG);15617
São João Nepomuceno (MG);26478
São Joaquim de Bicas (MG);36496
São José da Barra (MG);8084
São José da Lapa (MG);27710
São José da Safira (MG);3861
São José da Varginha (MG);4677
São José do Alegre (MG);4242
São José do Divino (MG);3501
São José do Goiabal (MG);5492
São José do Jacuri (MG);6298
São José do Mantimento (MG);2834
São Lourenço (MG);46653
São Miguel do Anta (MG);6430
São Pedro da União (MG);4979
São Pedro dos Ferros (MG);7194
São Pedro do Suaçuí (MG);5166
São Romão (MG);10553
São Roque de Minas (MG);7341
São Sebastião da Bela Vista (MG);6694
São Sebastião da Vargem Alegre (MG);3219
São Sebastião do Anta (MG);6386
São Sebastião do Maranhão (MG);10244
São Sebastião do Oeste (MG);9355
São Sebastião do Paraíso (MG);74742
São Sebastião do Rio Preto (MG);1248
São Sebastião do Rio Verde (MG);2373
São Tiago (MG);11517
São Tomás de Aquino (MG);6853
São Tomé das Letras (MG);7089
São Vicente de Minas (MG);6935
Sapucaí-Mirim (MG);6462
Sardoá (MG);5164
Sarzedo (MG);39327
Setubinha (MG);10032
Sem-Peixe (MG);2441
Senador Amaral (MG);6458
Senador Cortes (MG);2319
Senador Firmino (MG);7945
Senador José Bento (MG);2137
Senador Modestino Gonçalves (MG);4035
Senhora de Oliveira (MG);5584
Senhora do Porto (MG);3088
Senhora dos Remédios (MG);10640
Sericita (MG);7536
Seritinga (MG);1864
Serra Azul de Minas (MG);3829
Serra da Saudade (MG);854
Serra dos Aimorés (MG);6936
Serra do Salitre (MG);12210
Serrania (MG);7802
Serranópolis de Minas (MG);4496
Serranos (MG);2035
Serro (MG);22550
Sete Lagoas (MG);237931
Silveirânia (MG);2391
Silvianópolis (MG);6336
